Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
542730,ICICI Prudential Mutual Fund,BANKIETF,ICICI Prudential Nifty Bank ETF,Active,B ,1.00,INF109KC15I8,Equity,,,,,
542747,Nippon India Mutual Fund,SNXT50BEES,Nippon India ETF S&P BSE Sensex Next 50,Active,A ,10.00,INF204KB15D0,Equity,,,,,
542758,ICICI Prudential Mutual Fund,PVTBANIETF,ICICI Prudential Nifty Private Bank ETF,Active,B ,1.00,INF109KC18U7,Equity,,,,,
542863,Aditya Birla Sun Life Mutual Fund,ABSLBANETF,Aditya Birla Sun Life Nifty Bank ETF,Active,B ,1.00,INF209KB17D5,Equity,,,,,
542909,Edelweiss Mutual Fund,EBBETF0430,Bharat Bond ETF - April 2030,Active,F ,1000.00,INF754K01KO2,MF,,,,,
542921,ICICI Prudential Mutual Fund,MIDCAPIETF,ICICI Prudential Nifty Midcap 150 ETF,Active,B ,1.00,INF109KC11W8,Equity,,,,,
542922,Mirae Asset Mutual Fund,NEXT50,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),Active,B ,275.00,INF769K01FN2,Equity,,,,,
543071,Nippon India Mutual Fund,07AGG,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB10R1,MF,,,,,
543072,Nippon India Mutual Fund,07BPB,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB11R9,MF,,,,,
543073,Nippon India Mutual Fund,07DPD,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB12R7,MF,,,,,
543074,Nippon India Mutual Fund,07DPR,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB13R5,MF,,,,,
543075,Nippon India Mutual Fund,07QPD,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB14R3,MF,,,,,
543076,Nippon India Mutual Fund,07ABB,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB15Q2,MF,,,,,
543077,Nippon India Mutual Fund,07QPR,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB15R0,MF,,,,,
