Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
729943,STANDARD CHARTERED SECURITIES (INDIA) LIMITED,SCSIL31725,STANDARD CHARTERED SECURITIES (INDIA) Ltd,Active,F ,500000.00,INE472H14672,Commercial Papers,,,,,
729952,Krazybee Services Ltd,KSL31725,Krazybee Services Ltd,Active,F ,500000.00,INE07HK14383,Commercial Papers,,,,,
729977,Adani Enterprises Ltd.,AEL6825,Adani Enterprises Ltd,Active,F ,500000.00,INE423A14XX3,Commercial Papers,,,,,
729990,Julius Baer Capital (India) Private Limited,JBCIPL8825,Julius Baer Capital (India) Pvt Ltd,Active,F ,500000.00,INE824H14SD9,Commercial Papers,,,,,
730012,Muthoot Microfin Limited,MML13825,Muthoot Microfin Ltd,Active,F ,500000.00,INE046W14111,Commercial Papers,,,,,
730017,Capri Global Capital Limited,CGCL130825,Capri Global Capital Ltd,Active,F ,500000.00,INE180C14565,Commercial Papers,,,,,
730019,GIC Housing Finance Ltd.,GHFL13825,GIC Housing Finance Ltd,Active,F ,500000.00,INE289B14JV9,Commercial Papers,,,,,
730035,STANDARD CHARTERED SECURITIES (INDIA) LIMITED,SCSIL14825,STANDARD CHARTERED SECURITIES (INDIA) Ltd,Active,F ,500000.00,INE472H14706,Commercial Papers,,,,,
730043,Manappuram Finance Limited,MFL180825,Manappuram Finance Ltd,Active,F ,500000.00,INE522D14OP1,Commercial Papers,,,,,
730047,Navi Finserv Limited,NFL19825,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EA3,Commercial Papers,,,,,
730063,Kotak Mahindra Prime Limited,KMPL21825A,Kotak Mahindra Prime Ltd,Active,F ,500000.00,INE916D145O6,Commercial Papers,,,,,
730082,Infina Finance Private Limited,IFPL220825,Infina Finance Pvt Ltd,Active,F ,500000.00,INE879F14LH3,Commercial Papers,,,,,
730088,Kotak Mahindra Prime Limited,KMPL26825,Kotak Mahindra Prime Ltd,Active,F ,500000.00,INE916D145P3,Commercial Papers,,,,,
730094,Bajaj Housing Finance Limited,BHFL26825,Bajaj Housing Finance Ltd,Active,F ,500000.00,INE377Y14BS7,Commercial Papers,,,,,
730105,ARKA FINCAP LIMITED,ARFL26825,ARKA FINCAP Ltd,Active,F ,500000.00,INE03W114716,Commercial Papers,,,,,
730159,Lodha Developers Limited,LDL040925,Lodha Developers Ltd,Active,F ,500000.00,INE670K14030,Commercial Papers,,,,,
730192,The Bombay Burmah Trading Corporation Ltd.,BBTC100925,Bombay Burmah Trading Corpn Ltd,Active,F ,500000.00,INE050A14846,Commercial Papers,,,,,
730195,The Bombay Burmah Trading Corporation Ltd.,BBT100925,Bombay Burmah Trading Corpn Ltd,Active,F ,500000.00,INE050A14853,Commercial Papers,,,,,
730244,Julius Baer Capital (India) Private Limited,JBCIP17925,Julius Baer Capital (India) Pvt Ltd,Active,F ,500000.00,INE824H14SK4,Commercial Papers,,,,,
730249,STANDARD CHARTERED SECURITIES (INDIA) LIMITED,SCSI160925,STANDARD CHARTERED SECURITIES (INDIA) Ltd,Active,F ,500000.00,INE472H14722,Commercial Papers,,,,,
730264,Infina Finance Private Limited,IFPL180925,Infina Finance Pvt Ltd,Active,F ,500000.00,INE879F14LN1,Commercial Papers,,,,,
730283,Julius Baer Capital (India) Private Limited,JBC23925,Julius Baer Capital (India) Pvt Ltd,Active,F ,500000.00,INE824H14SL2,Commercial Papers,,,,,
730296,Navi Finserv Limited,NFL23925,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EG0,Commercial Papers,,,,,
730297,MUTHOOT MCRED LIMITED,MML23925,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14249,Commercial Papers,,,,,
730298,The Bombay Burmah Trading Corporation Ltd.,BBTCL23925,Bombay Burmah Trading Corpn Ltd,Active,F ,500000.00,INE050A14861,Commercial Papers,,,,,
730304,Mahindra Rural Housing Finance Limited,MRHF240925,Mahindra Rural Housing Finance Ltd,Active,F ,500000.00,INE950O14BX2,Commercial Papers,,,,,
730305,Mahindra Rural Housing Finance Limited,MRH240925,Mahindra Rural Housing Finance Ltd,Active,F ,500000.00,INE950O14BW4,Commercial Papers,,,,,
730306,Navi Finserv Limited,NFL24925,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EH8,Commercial Papers,,,,,
730309,POONAWALLA FINCORP LIMITED,PFL24925,POONAWALLA FINCORP Ltd,Active,F ,500000.00,INE511C14YY7,Commercial Papers,,,,,
730315,Adani Enterprises Ltd.,AEL250925,Adani Enterprises Ltd,Active,F ,500000.00,INE423A14YE1,Commercial Papers,,,,,
730317,Time Technoplast Limited,TTL26925,Time Technoplast Ltd,Active,F ,500000.00,INE508G14HZ6,Commercial Papers,,,,,
730318,TRUST INVESTMENT ADVISORS PRIVATE LIMITED,TIAPL25925,TRUST INVESTMENT ADVISORS Pvt Ltd,Active,F ,500000.00,INE723X14LE3,Commercial Papers,,,,,
730335,Navi Finserv Limited,NFL290925,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EI6,Commercial Papers,,,,,
730337,Kosamattam Finance Limited,KFL290925,Kosamattam Finance Ltd,Active,F ,500000.00,INE403Q14017,Commercial Papers,,,,,
730344,VIVRITI CAPITAL LIMITED,VCL30925,VCL-13-4-26-CP,Active,F ,500000.00,INE01HV14AA1,Commercial Papers,,,,,
730345,ECL Finance Limited,ECLF30925,ECLF-13-4-26-CP,Active,F ,500000.00,INE804I14YC9,Commercial Papers,,,,,
730346,360 ONE Prime Limited,OPL300925,360OPL-27-3-26-CP,Active,F ,500000.00,INE248U14SI3,Commercial Papers,,,,,
730347,Navi Finserv Limited,NFL011025,NFL-25-3-26-CP,Active,F ,500000.00,INE342T14EJ4,Commercial Papers,,,,,
730351,STANDARD CHARTERED CAPITAL LIMITED,SCCL031025,SCCL-11-6-26-CP,Active,F ,500000.00,INE403G14TP6,Commercial Papers,,,,,
730352,JSW Energy Limited,JEL061025,JEL-23-3-26-CP,Active,F ,500000.00,INE121E14409,Commercial Papers,,,,,
730353,Mirae Asset Financial Services (India) Private Limited,MAFS031025,MAFSPL-12-6-26-CP,Active,F ,500000.00,INE0JRU14297,Commercial Papers,,,,,
730360,The Bombay Burmah Trading Corporation Ltd.,BBTC71025,Bombay Burmah Trading Corpn Ltd,Active,F ,500000.00,INE050A14879,Commercial Papers,,,,,
730365,MUTHOOT MCRED LIMITED,MML81025,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14264,Commercial Papers,,,,,
730366,MUTHOOT MCRED LIMITED,MML081025,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14256,Commercial Papers,,,,,
730369,Navi Finserv Limited,NFL081025,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EM8,Commercial Papers,,,,,
730370,Navi Finserv Limited,NFL081025A,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EN6,Commercial Papers,,,,,
730384,MUTHOOT MCRED LIMITED,MML131025,Muthoot Mcred Ltd,Active,F ,500000.00,INE101Q14231,Commercial Papers,,,,,
730387,PAISALO DIGITAL LIMITED,PDL141025,PAISALO DIGITAL Ltd,Active,F ,500000.00,INE420C14227,Commercial Papers,,,,,
730400,Kotak Mahindra Prime Limited,KMPL161025,KMPL-7-9-26-CP,Active,F ,500000.00,INE916D145Y5,Commercial Papers,,,,,
730401,Kotak Mahindra Prime Limited,KMP161025,KMPL-8-5-26-CP,Active,F ,500000.00,INE916D145X7,Commercial Papers,,,,,
730407,STANDARD CHARTERED CAPITAL LIMITED,SCCL171025,STANDARD CHARTERED CAPITAL Ltd,Active,F ,500000.00,INE403G14TQ4,Commercial Papers,,,,,
730408,Time Technoplast Limited,TTL171025,Time Technoplast Ltd,Active,F ,500000.00,INE508G14IA7,Commercial Papers,,,,,
730411,PAISALO DIGITAL LIMITED,PDL161025,PAISALO DIGITAL Ltd,Active,F ,500000.00,INE420C14235,Commercial Papers,,,,,
730412,Embassy Office Parks REIT,EOPR161025,Embassy Office Parks REIT,Active,F ,500000.00,INE041014072,Commercial Papers,,,,,
730419,Navi Finserv Limited,NFL171025,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EO4,Commercial Papers,,,,,
730420,Navi Finserv Limited,NFL171025A,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EQ9,Commercial Papers,,,,,
730424,Kotak Mahindra Investments Limited,KMIL201025,Kotak Mahindra Investments Ltd,Active,F ,500000.00,INE975F14C25,Commercial Papers,,,,,
730427,Kotak Mahindra Prime Limited,KMPL231025,KMPL-28-8-26-CP,Active,F ,500000.00,INE916D145Z2,Commercial Papers,,,,,
730437,Navi Finserv Limited,NFL241025,Navi Finserv Ltd,Active,F ,500000.00,INE342T14ET3,Commercial Papers,,,,,
730439,VIVRITI CAPITAL LIMITED,VCL241025,VIVRITI CAPITAL Ltd,Active,F ,500000.00,INE01HV14AC7,Commercial Papers,,,,,
730442,STANDARD CHARTERED CAPITAL LIMITED,SCCL271025,STANDARD CHARTERED CAPITAL Ltd,Active,F ,500000.00,INE403G14TR2,Commercial Papers,,,,,
730445,Godrej Finance Limited,GFL291025,Godrej Finance Ltd,Active,F ,500000.00,INE02KN14622,Commercial Papers,,,,,
730446,UGRO CAPITAL LIMITED,UCL281025,UGRO CAPITAL Ltd,Active,F ,500000.00,INE583D14717,Commercial Papers,,,,,
730447,Nuvama Wealth and Investment Limited,NWIL281025,Nuvama Wealth and Investment Ltd,Active,F ,500000.00,INE523L14AP1,Commercial Papers,,,,,
730454,Navi Finserv Limited,NFL291025,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EV9,Commercial Papers,,,,,
730456,STANDARD CHARTERED CAPITAL LIMITED,SCCL291025,STANDARD CHARTERED CAPITAL Ltd,Active,F ,500000.00,INE403G14TS0,Commercial Papers,,,,,
730457,Nuvama Wealth Management Limited,NWML291025,Nuvama Wealth Management Ltd,Active,F ,500000.00,INE531F14FI0,Commercial Papers,,,,,
730459,360 ONE Prime Limited,OPL291025,OPL-29-5-26-CP,Active,F ,500000.00,INE248U14SL7,Commercial Papers,,,,,
730460,360 ONE Prime Limited,OPL291025A,OPL-2-6-26-CP,Active,F ,500000.00,INE248U14SM5,Commercial Papers,,,,,
730466,TRUST INVESTMENT ADVISORS PRIVATE LIMITED,TIAP311025,TRUST INVESTMENT ADVISORS Pvt Ltd,Active,F ,500000.00,INE723X14LM6,Commercial Papers,,,,,
730468,Infina Finance Private Limited,IFPL301025,Infina Finance Pvt Ltd,Active,F ,500000.00,INE879F14LV4,Commercial Papers,,,,,
730470,Infina Finance Private Limited,IFP301025,Infina Finance Pvt Ltd,Active,F ,500000.00,INE879F14LU6,Commercial Papers,,,,,
730478,Manappuram Finance Limited,MFL311025,Manappuram Finance Ltd,Active,F ,500000.00,INE522D14OT3,Commercial Papers,,,,,
730479,MUTHOOT FINCORP LIMITED,MFL031125,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14CC2,Commercial Papers,,,,,
730481,360 ONE Prime Limited,360OP31125,360 ONE Prime Ltd,Active,F ,500000.00,INE248U14SO1,Commercial Papers,,,,,
730482,360 ONE Prime Limited,360O031125,360 ONE Prime Ltd,Active,F ,500000.00,INE248U14SP8,Commercial Papers,,,,,
730483,360 ONE Prime Limited,360P031125,360 ONE Prime Ltd,Active,F ,500000.00,INE248U14SQ6,Commercial Papers,,,,,
730486,360 ONE WAM LIMITED,OWL031125,360 ONE WAM Ltd,Active,F ,500000.00,INE466L14FA4,Commercial Papers,,,,,
730489,360 ONE WAM LIMITED,OWL031125A,360 ONE WAM Ltd,Active,F ,500000.00,INE466L14EZ4,Commercial Papers,,,,,
730497,UGRO CAPITAL LIMITED,UCL041125,UGRO CAPITAL Ltd,Active,F ,500000.00,INE583D14725,Commercial Papers,,,,,
730501,Bajaj Finance Limited,BFL41125,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14D13,Commercial Papers,,,,,
730503,MUTHOOT FINCORP LIMITED,MFL041125,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14CD0,Commercial Papers,,,,,
730511,Nuvama Wealth Management Limited,NWML71125,Nuvama Wealth Management Ltd,Active,F ,500000.00,INE531F14FJ8,Commercial Papers,,,,,
730512,Bajaj Finance Limited,BFL61125,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14D21,Commercial Papers,,,,,
730514,Manappuram Finance Limited,MFL061125,Manappuram Finance Ltd,Active,F ,500000.00,INE522D14OU1,Commercial Papers,,,,,
730521,Navi Finserv Limited,NFL71125,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EW7,Commercial Papers,,,,,
730522,ECL Finance Limited,ECLF71125,ECL Finance Ltd,Active,F ,500000.00,INE804I14YE5,Commercial Papers,,,,,
730526,Julius Baer Capital (India) Private Limited,JBCI101125,JBCI-10-6-26-CP,Active,F ,500000.00,INE824H14SS7,Commercial Papers,,,,,
730534,MUTHOOT FINCORP LIMITED,MFL101125,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14CE8,Commercial Papers,,,,,
730536,Adani Enterprises Ltd.,AEL111125,Adani Enterprises Ltd,Active,F ,500000.00,INE423A14YN2,Commercial Papers,,,,,
730537,ECL Finance Limited,ECLF111125,ECL Finance Ltd,Active,F ,500000.00,INE804I14YF2,Commercial Papers,,,,,
730538,ECL Finance Limited,ECL111125,ECL Finance Ltd,Active,F ,500000.00,INE804I14YG0,Commercial Papers,,,,,
730547,Manappuram Finance Limited,MFL121125,Manappuram Finance Ltd,Active,F ,500000.00,INE522D14OV9,Commercial Papers,,,,,
730548,The Bombay Burmah Trading Corporation Ltd.,TBBT121125,The Bombay Burmah Trading Corporation Ltd,Active,F ,500000.00,INE050A14887,Commercial Papers,,,,,
730552,Navi Finserv Limited,NFL121125,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EY3,Commercial Papers,,,,,
730553,Navi Finserv Limited,NFL121125A,Navi Finserv Ltd,Active,F ,500000.00,INE342T14EX5,Commercial Papers,,,,,
730557,Bajaj Finance Limited,BFL121125,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14D39,Commercial Papers,,,,,
730568,STANDARD CHARTERED CAPITAL LIMITED,SCC141125,STANDARD CHARTERED CAPITAL Ltd,Active,F ,500000.00,INE403G14TT8,Commercial Papers,,,,,
730570,Muthoot Microfin Limited,MML141125,Muthoot Microfin Ltd,Active,F ,500000.00,INE046W14129,Commercial Papers,,,,,
